year,country,rank_bin,app_type,unknown_ratio
2021,no,"[30, 40)",Free,2.6944444444444446
2021,no,"[30, 40)",Paid,30.111420612813372
2021,no,"[40, 50)",Free,3.3888888888888893
2021,no,"[40, 50)",Paid,26.908077994428968
2021,no,"[50, 60)",Free,5.388888888888889
2021,no,"[50, 60)",Paid,24.385474860335197
2021,no,"[60, 70)",Free,6.611111111111111
2021,no,"[60, 70)",Paid,22.150837988826815
2021,no,"[70, 80)",Free,7.333333333333333
2021,no,"[70, 80)",Paid,22.59776536312849
2021,no,"[80, 90)",Free,9.25
2021,no,"[80, 90)",Paid,22.150837988826815
2021,no,"[90, 100)",Free,9.63888888888889
2021,no,"[90, 100)",Paid,24.804469273743017
2021,no,"[100, 110)",Free,10.833333333333334
2021,no,"[100, 110)",Paid,26.22905027932961
2021,no,"[110, 120)",Free,12.694444444444445
2021,no,"[110, 120)",Paid,27.737430167597765
2021,no,"[120, 130)",Free,12.38888888888889
2021,no,"[120, 130)",Paid,29.27374301675978
2021,no,"[130, 140)",Free,12.36111111111111
2021,no,"[130, 140)",Paid,31.4804469273743
2021,no,"[140, 150)",Free,12.305555555555555
2021,no,"[140, 150)",Paid,30.0
2021,no,"[150, 160)",Free,13.750000000000002
2021,no,"[150, 160)",Paid,31.564245810055862
2021,no,"[160, 170)",Free,13.555555555555557
2021,no,"[160, 170)",Paid,33.12849162011173
2021,no,"[170, 180)",Free,15.027777777777779
2021,no,"[170, 180)",Paid,33.74301675977654
2021,no,"[180, 190)",Free,15.277777777777779
2021,no,"[180, 190)",Paid,34.52513966480447
2021,no,"[190, 200)",Free,16.72222222222222
2021,no,"[190, 200)",Paid,33.687150837988824
2021,pl,"[0, 10)",Free,0.6144393241167435
2021,pl,"[0, 10)",Paid,62.526964560862865
2021,pl,"[10, 20)",Free,0.33333333333333337
2021,pl,"[10, 20)",Paid,63.45403899721448
2021,pl,"[20, 30)",Free,1.1111111111111112
2021,pl,"[20, 30)",Paid,27.10306406685237
2021,pl,"[30, 40)",Free,2.611111111111111
2021,pl,"[30, 40)",Paid,30.41782729805014
2021,pl,"[40, 50)",Free,3.6666666666666665
2021,pl,"[40, 50)",Paid,26.963788300835656
2021,pl,"[50, 60)",Free,4.444444444444445
2021,pl,"[50, 60)",Paid,24.233983286908078
2021,pl,"[60, 70)",Free,6.388888888888888
2021,pl,"[60, 70)",Paid,22.25626740947075
2021,pl,"[70, 80)",Free,6.944444444444445
2021,pl,"[70, 80)",Paid,22.284122562674096
2021,pl,"[80, 90)",Free,8.694444444444445
2021,pl,"[80, 90)",Paid,21.754874651810585
2021,pl,"[90, 100)",Free,11.472222222222223
2021,pl,"[90, 100)",Paid,24.818941504178273
2021,pl,"[100, 110)",Free,15.833333333333332
2021,pl,"[100, 110)",Paid,26.82451253481894
2021,pl,"[110, 120)",Free,15.0
2021,pl,"[110, 120)",Paid,28.384401114206128
2021,pl,"[120, 130)",Free,16.194444444444443
2021,pl,"[120, 130)",Paid,28.57938718662953
2021,pl,"[130, 140)",Free,16.97222222222222
2021,pl,"[130, 140)",Paid,33.06406685236769
2021,pl,"[140, 150)",Free,15.638888888888888
2021,pl,"[140, 150)",Paid,31.225626740947078
2021,pl,"[150, 160)",Free,15.388888888888888
2021,pl,"[150, 160)",Paid,33.06406685236769
2021,pl,"[160, 170)",Free,16.305555555555557
2021,pl,"[160, 170)",Paid,33.56545961002785
2021,pl,"[170, 180)",Free,15.11111111111111
2021,pl,"[170, 180)",Paid,34.26183844011142
2021,pl,"[180, 190)",Free,16.77777777777778
2021,pl,"[180, 190)",Paid,35.93314763231198
2021,pl,"[190, 200)",Free,14.527777777777779
2021,pl,"[190, 200)",Paid,35.18105849582172
2021,us,"[0, 10)",Free,1.4153846153846155
2021,us,"[0, 10)",Paid,78.21538461538462
2021,us,"[10, 20)",Free,1.8156424581005588
2021,us,"[10, 20)",Paid,61.4804469273743
2021,us,"[20, 30)",Free,2.988826815642458
2021,us,"[20, 30)",Paid,31.731843575418996
2021,us,"[30, 40)",Free,6.5083798882681565
2021,us,"[30, 40)",Paid,28.324022346368714
2021,us,"[40, 50)",Free,4.162011173184357
2021,us,"[40, 50)",Paid,23.29608938547486
2021,us,"[50, 60)",Free,3.8547486033519553
2021,us,"[50, 60)",Paid,30.670391061452513
2021,us,"[60, 70)",Free,4.217877094972067
2021,us,"[60, 70)",Paid,34.022346368715084
2021,us,"[70, 80)",Free,5.949720670391061
2021,us,"[70, 80)",Paid,38.35195530726257
2021,us,"[80, 90)",Free,8.40782122905028
2021,us,"[80, 90)",Paid,37.849162011173185
2021,us,"[90, 100)",Free,11.59217877094972
2021,us,"[90, 100)",Paid,39.41340782122905
2021,us,"[100, 110)",Free,10.195530726256983
2021,us,"[100, 110)",Paid,38.63128491620112
2021,us,"[110, 120)",Free,11.508379888268157
2021,us,"[110, 120)",Paid,37.23463687150838
2021,us,"[120, 130)",Free,9.916201117318437
2021,us,"[120, 130)",Paid,36.62011173184357
2021,us,"[130, 140)",Free,9.385474860335195
2021,us,"[130, 140)",Paid,34.97206703910615
2021,us,"[140, 150)",Free,10.307262569832403
2021,us,"[140, 150)",Paid,36.452513966480446
2021,us,"[150, 160)",Free,11.927374301675977
2021,us,"[150, 160)",Paid,36.00558659217877
2021,us,"[160, 170)",Free,13.268156424581006
2021,us,"[160, 170)",Paid,34.55307262569832
2021,us,"[170, 180)",Free,14.88826815642458
2021,us,"[170, 180)",Paid,34.16201117318436
2021,us,"[180, 190)",Free,13.994413407821229
2021,us,"[180, 190)",Paid,33.86509935628324
2021,us,"[190, 200)",Free,15.055865921787708
2021,us,"[190, 200)",Paid,33.0532212885154
2022,be,"[0, 10)",Free,2.247191011235955
2022,be,"[0, 10)",Paid,59.37402190923318
2022,be,"[10, 20)",Free,0.8146067415730337
2022,be,"[10, 20)",Paid,68.45070422535211
2022,be,"[20, 30)",Free,2.0786516853932584
2022,be,"[20, 30)",Paid,27.12676056338028
2022,be,"[30, 40)",Free,1.8820224719101122
2022,be,"[30, 40)",Paid,20.760563380281692
2022,be,"[40, 50)",Free,2.0786516853932584
2022,be,"[40, 50)",Paid,14.309859154929578
2022,be,"[50, 60)",Free,2.8089887640449436
2022,be,"[50, 60)",Paid,12.281690140845072
2022,be,"[60, 70)",Free,3.5674157303370784
2022,be,"[60, 70)",Paid,12.450704225352114
2022,be,"[70, 80)",Free,3.314606741573034
2022,be,"[70, 80)",Paid,13.915492957746478
2022,be,"[80, 90)",Free,3.3988764044943816
2022,be,"[80, 90)",Paid,18.30985915492958
2022,be,"[90, 100)",Free,4.073033707865169
2022,be,"[90, 100)",Paid,18.619718309859152
2022,be,"[100, 110)",Free,4.719101123595506
2022,be,"[100, 110)",Paid,20.225352112676056
2022,be,"[110, 120)",Free,5.50561797752809
2022,be,"[110, 120)",Paid,21.183098591549296
2022,be,"[120, 130)",Free,6.8258426966292145
2022,be,"[120, 130)",Paid,21.633802816901408
2022,be,"[130, 140)",Free,7.528089887640449
2022,be,"[130, 140)",Paid,21.943661971830984
2022,be,"[140, 150)",Free,8.398876404494382
2022,be,"[140, 150)",Paid,22.112676056338028
2022,be,"[150, 160)",Free,9.662921348314606
2022,be,"[150, 160)",Paid,22.366197183098592
2022,be,"[160, 170)",Free,10.926966292134832
2022,be,"[160, 170)",Paid,22.225352112676056
2022,be,"[170, 180)",Free,11.48876404494382
2022,be,"[170, 180)",Paid,22.87323943661972
2022,be,"[180, 190)",Free,9.775280898876403
2022,be,"[180, 190)",Paid,23.126760563380284
2022,be,"[190, 200)",Free,10.814606741573034
2022,be,"[190, 200)",Paid,23.35211267605634
2022,ch,"[0, 10)",Free,0.0
2022,ch,"[0, 10)",Paid,59.12363067292645
2022,ch,"[10, 20)",Free,0.19662921348314608
2022,ch,"[10, 20)",Paid,68.30985915492957
2022,ch,"[20, 30)",Free,0.7022471910112359
2022,ch,"[20, 30)",Paid,28.957746478873243
2022,ch,"[30, 40)",Free,0.7303370786516854
2022,ch,"[30, 40)",Paid,22.676056338028168
2022,ch,"[40, 50)",Free,0.9831460674157303
2022,ch,"[40, 50)",Paid,13.166055821821256
2022,ch,"[50, 60)",Free,1.2359550561797752
2022,ch,"[50, 60)",Paid,12.711864406779661
2022,ch,"[60, 70)",Free,1.9943820224719102
2022,ch,"[60, 70)",Paid,12.740112994350284
2022,ch,"[70, 80)",Free,1.853932584269663
2022,ch,"[70, 80)",Paid,14.43502824858757
2022,ch,"[80, 90)",Free,2.841068917018284
2022,ch,"[80, 90)",Paid,18.07909604519774
2022,ch,"[90, 100)",Free,3.211267605633803
2022,ch,"[90, 100)",Paid,18.70056497175141
2022,ch,"[100, 110)",Free,4.366197183098591
2022,ch,"[100, 110)",Paid,19.717514124293785
2022,ch,"[110, 120)",Free,4.929577464788732
2022,ch,"[110, 120)",Paid,20.310734463276837
2022,ch,"[120, 130)",Free,5.098591549295774
2022,ch,"[120, 130)",Paid,22.372881355932204
2022,ch,"[130, 140)",Free,5.464788732394366
2022,ch,"[130, 140)",Paid,21.35593220338983
2022,ch,"[140, 150)",Free,6.591549295774649
2022,ch,"[140, 150)",Paid,22.09039548022599
2022,ch,"[150, 160)",Free,5.859154929577465
2022,ch,"[150, 160)",Paid,23.30508474576271
2022,ch,"[160, 170)",Free,6.422535211267606
2022,ch,"[160, 170)",Paid,22.062146892655367
2022,ch,"[170, 180)",Free,5.830985915492957
2022,ch,"[170, 180)",Paid,23.361581920903955
2022,ch,"[180, 190)",Free,7.112616426756986
2022,ch,"[180, 190)",Paid,24.604519774011298
2022,ch,"[190, 200)",Free,7.824858757062147
2022,ch,"[190, 200)",Paid,23.954802259887007
2022,de,"[0, 10)",Free,0.0
2022,de,"[0, 10)",Paid,21.878901373283398
2022,de,"[10, 20)",Free,0.5617977528089888
2022,de,"[10, 20)",Paid,50.646067415730336
2022,de,"[20, 30)",Free,0.9269662921348315
2022,de,"[20, 30)",Paid,45.58988764044944
2022,de,"[30, 40)",Free,2.359550561797753
2022,de,"[30, 40)",Paid,34.438202247191015
2022,de,"[40, 50)",Free,2.2191011235955056
2022,de,"[40, 50)",Paid,29.044943820224717
2022,de,"[50, 60)",Free,2.528089887640449
2022,de,"[50, 60)",Paid,26.65730337078652
2022,de,"[60, 70)",Free,3.061797752808989
2022,de,"[60, 70)",Paid,23.960674157303373
2022,de,"[70, 80)",Free,2.2191011235955056
2022,de,"[70, 80)",Paid,22.02247191011236
2022,de,"[80, 90)",Free,2.359550561797753
2022,de,"[80, 90)",Paid,20.44943820224719
2022,de,"[90, 100)",Free,2.556179775280899
2022,de,"[90, 100)",Paid,21.052631578947366
2022,de,"[100, 110)",Free,3.904494382022472
2022,de,"[100, 110)",Paid,19.911764705882355
2022,de,"[110, 120)",Free,5.421348314606742
2022,de,"[110, 120)",Paid,20.09873060648801
2022,de,"[120, 130)",Free,6.264044943820226
2022,de,"[120, 130)",Paid,19.441571871768357
2022,de,"[130, 140)",Free,6.292134831460674
2022,de,"[130, 140)",Paid,24.096385542168676
2022,de,"[140, 150)",Free,7.162921348314606
2022,de,"[140, 150)",Paid,24.830699774266364
2022,de,"[150, 160)",Free,8.707865168539326
2022,de,"[150, 160)",Paid,33.89830508474576
2022,de,"[160, 170)",Free,9.662921348314606
2022,de,"[170, 180)",Free,9.97191011235955
2022,de,"[180, 190)",Free,10.140449438202246
2022,de,"[190, 200)",Free,9.185393258426966
2022,dk,"[0, 10)",Free,0.4057428214731586
2022,dk,"[0, 10)",Paid,59.32203389830508
2022,dk,"[10, 20)",Free,1.292134831460674
2022,dk,"[10, 20)",Paid,70.70621468926554
2022,dk,"[20, 30)",Free,3.033707865168539
2022,dk,"[20, 30)",Paid,28.24858757062147
2022,dk,"[30, 40)",Free,3.089887640449438
2022,dk,"[30, 40)",Paid,21.807909604519775
2022,dk,"[40, 50)",Free,3.735955056179775
2022,dk,"[40, 50)",Paid,12.824858757062147
2022,dk,"[50, 60)",Free,4.578651685393258
2022,dk,"[50, 60)",Paid,12.796610169491526
2022,dk,"[60, 70)",Free,4.353932584269663
2022,dk,"[60, 70)",Paid,13.07909604519774
2022,dk,"[70, 80)",Free,5.056179775280898
2022,dk,"[70, 80)",Paid,14.463276836158192
2022,dk,"[80, 90)",Free,5.758426966292135
2022,dk,"[80, 90)",Paid,18.446327683615817
2022,dk,"[90, 100)",Free,5.477528089887641
2022,dk,"[90, 100)",Paid,19.26553672316384
2022,dk,"[100, 110)",Free,7.02247191011236
2022,dk,"[100, 110)",Paid,21.525423728813557
2022,dk,"[110, 120)",Free,7.977528089887641
2022,dk,"[110, 120)",Paid,21.32768361581921
2022,dk,"[120, 130)",Free,9.101123595505618
2022,dk,"[120, 130)",Paid,21.581920903954803
2022,dk,"[130, 140)",Free,10.674157303370785
2022,dk,"[130, 140)",Paid,21.10169491525424
2022,dk,"[140, 150)",Free,12.275280898876405
2022,dk,"[140, 150)",Paid,21.9774011299435
2022,dk,"[150, 160)",Free,11.601123595505618
2022,dk,"[150, 160)",Paid,22.344632768361585
2022,dk,"[160, 170)",Free,13.426966292134832
2022,dk,"[160, 170)",Paid,23.192090395480225
2022,dk,"[170, 180)",Free,13.707865168539326
2022,dk,"[170, 180)",Paid,22.796610169491522
2022,dk,"[180, 190)",Free,14.57865168539326
2022,dk,"[180, 190)",Paid,24.576271186440678
2022,dk,"[190, 200)",Free,13.707865168539326
2022,dk,"[190, 200)",Paid,23.502824858757062
2022,es,"[0, 10)",Free,2.5978090766823163
2022,es,"[0, 10)",Paid,63.3489827856025
2022,es,"[10, 20)",Free,3.211267605633803
2022,es,"[10, 20)",Paid,45.554926387315966
2022,es,"[20, 30)",Free,2.450704225352113
2022,es,"[20, 30)",Paid,34.75783475783476
2022,es,"[30, 40)",Free,1.0985915492957747
2022,es,"[30, 40)",Paid,26.045627376425855
2022,es,"[40, 50)",Free,2.535211267605634
2022,es,"[40, 50)",Paid,27.77777777777778
2022,es,"[50, 60)",Free,2.9577464788732395
2022,es,"[60, 70)",Free,2.3098591549295775
2022,es,"[70, 80)",Free,2.845070422535211
2022,es,"[80, 90)",Free,3.070422535211268
2022,es,"[90, 100)",Free,3.830985915492958
2022,es,"[100, 110)",Free,6.0
2022,es,"[110, 120)",Free,7.549295774647888
2022,es,"[120, 130)",Free,8.507042253521128
2022,es,"[130, 140)",Free,8.76056338028169
2022,es,"[140, 150)",Free,8.422535211267606
2022,es,"[150, 160)",Free,9.52112676056338
2022,es,"[160, 170)",Free,9.943661971830986
2022,es,"[170, 180)",Free,10.47887323943662
2022,es,"[180, 190)",Free,9.380281690140844
2022,es,"[190, 200)",Free,9.661971830985916
2022,fr,"[0, 10)",Free,0.5320813771517997
2022,fr,"[0, 10)",Paid,38.12206572769953
2022,fr,"[10, 20)",Free,0.9295774647887324
2022,fr,"[10, 20)",Paid,33.62521891418564
2022,fr,"[20, 30)",Free,1.6901408450704223
2022,fr,"[20, 30)",Paid,30.90452261306533
2022,fr,"[30, 40)",Free,3.183098591549296
2022,fr,"[30, 40)",Paid,30.98106712564544
2022,fr,"[40, 50)",Free,2.732394366197183
2022,fr,"[40, 50)",Paid,23.809523809523807
2022,fr,"[50, 60)",Free,2.422535211267606
2022,fr,"[50, 60)",Paid,50.0
2022,fr,"[60, 70)",Free,3.4366197183098595
2022,fr,"[60, 70)",Paid,20.0
2022,fr,"[70, 80)",Free,6.918949449308105
2022,fr,"[70, 80)",Paid,30.0
2022,fr,"[80, 90)",Free,8.531073446327683
2022,fr,"[80, 90)",Paid,20.0
2022,fr,"[90, 100)",Free,10.254237288135592
2022,fr,"[90, 100)",Paid,10.0
2022,fr,"[100, 110)",Free,10.847457627118644
2022,fr,"[100, 110)",Paid,10.0
2022,fr,"[110, 120)",Free,10.084745762711865
2022,fr,"[110, 120)",Paid,22.22222222222222
2022,fr,"[120, 130)",Free,8.559322033898304
2022,fr,"[130, 140)",Free,8.220338983050848
2022,fr,"[140, 150)",Free,8.418079096045197
2022,fr,"[150, 160)",Free,9.350282485875706
2022,fr,"[160, 170)",Free,7.909604519774012
2022,fr,"[170, 180)",Free,7.401129943502825
2022,fr,"[180, 190)",Free,7.005649717514125
2022,fr,"[190, 200)",Free,6.9491525423728815
2022,gb,"[0, 10)",Free,1.0641627543035994
2022,gb,"[0, 10)",Paid,17.04119850187266
2022,gb,"[10, 20)",Free,3.7183098591549295
2022,gb,"[10, 20)",Paid,51.51685393258427
2022,gb,"[20, 30)",Free,3.0985915492957745
2022,gb,"[20, 30)",Paid,62.6685393258427
2022,gb,"[30, 40)",Free,2.1690140845070425
2022,gb,"[30, 40)",Paid,46.853932584269664
2022,gb,"[40, 50)",Free,1.4084507042253522
2022,gb,"[40, 50)",Paid,31.46067415730337
2022,gb,"[50, 60)",Free,1.4929577464788732
2022,gb,"[50, 60)",Paid,25.308988764044944
2022,gb,"[60, 70)",Free,1.4647887323943662
2022,gb,"[60, 70)",Paid,23.426966292134832
2022,gb,"[70, 80)",Free,2.225352112676056
2022,gb,"[70, 80)",Paid,22.58426966292135
2022,gb,"[80, 90)",Free,3.492957746478873
2022,gb,"[80, 90)",Paid,21.521862578080636
2022,gb,"[90, 100)",Free,4.422535211267606
2022,gb,"[90, 100)",Paid,22.14199759326113
2022,gb,"[100, 110)",Free,6.28169014084507
2022,gb,"[100, 110)",Paid,22.015915119363395
2022,gb,"[110, 120)",Free,9.211267605633802
2022,gb,"[110, 120)",Paid,22.379327157484155
2022,gb,"[120, 130)",Free,11.661971830985914
2022,gb,"[120, 130)",Paid,25.353925353925355
2022,gb,"[130, 140)",Free,11.830985915492958
2022,gb,"[130, 140)",Paid,23.809523809523807
2022,gb,"[140, 150)",Free,11.859154929577464
2022,gb,"[140, 150)",Paid,30.76923076923077
2022,gb,"[150, 160)",Free,11.183098591549296
2022,gb,"[160, 170)",Free,10.08450704225352
2022,gb,"[170, 180)",Free,10.56338028169014
2022,gb,"[180, 190)",Free,11.605633802816902
2022,gb,"[190, 200)",Free,10.985915492957748
2022,it,"[0, 10)",Free,1.3458528951486697
2022,it,"[0, 10)",Paid,62.837413684871315
2022,it,"[10, 20)",Free,1.352112676056338
2022,it,"[10, 20)",Paid,44.632768361581924
2022,it,"[20, 30)",Free,5.098591549295774
2022,it,"[20, 30)",Paid,33.203592814371255
2022,it,"[30, 40)",Free,6.084507042253521
2022,it,"[30, 40)",Paid,27.219701879455606
2022,it,"[40, 50)",Free,5.295774647887324
2022,it,"[40, 50)",Paid,28.000000000000004
2022,it,"[50, 60)",Free,5.183098591549296
2022,it,"[50, 60)",Paid,27.27272727272727
2022,it,"[60, 70)",Free,4.28169014084507
2022,it,"[60, 70)",Paid,0.0
2022,it,"[70, 80)",Free,3.492957746478873
2022,it,"[70, 80)",Paid,30.0
2022,it,"[80, 90)",Free,3.2394366197183095
2022,it,"[80, 90)",Paid,10.0
2022,it,"[90, 100)",Free,4.676056338028169
2022,it,"[90, 100)",Paid,10.0
2022,it,"[100, 110)",Free,5.577464788732395
2022,it,"[100, 110)",Paid,20.0
2022,it,"[110, 120)",Free,6.816901408450704
2022,it,"[110, 120)",Paid,0.0
2022,it,"[120, 130)",Free,9.070422535211268
2022,it,"[120, 130)",Paid,40.0
2022,it,"[130, 140)",Free,9.211267605633802
2022,it,"[130, 140)",Paid,20.0
2022,it,"[140, 150)",Free,8.225352112676056
2022,it,"[140, 150)",Paid,40.0
2022,it,"[150, 160)",Free,7.830985915492958
2022,it,"[150, 160)",Paid,40.0
2022,it,"[160, 170)",Free,7.014084507042254
2022,it,"[160, 170)",Paid,10.0
2022,it,"[170, 180)",Free,7.183098591549296
2022,it,"[170, 180)",Paid,20.0
2022,it,"[180, 190)",Free,7.521126760563381
2022,it,"[180, 190)",Paid,30.0
2022,it,"[190, 200)",Free,7.971830985915493
2022,it,"[190, 200)",Paid,40.0
2022,jp,"[0, 10)",Free,4.381846635367762
2022,jp,"[0, 10)",Paid,10.797237915881984
2022,jp,"[10, 20)",Free,2.563380281690141
2022,jp,"[10, 20)",Paid,28.220338983050848
2022,jp,"[20, 30)",Free,3.8873239436619715
2022,jp,"[20, 30)",Paid,26.384180790960453
2022,jp,"[30, 40)",Free,2.7887323943661975
2022,jp,"[30, 40)",Paid,23.022598870056495
2022,jp,"[40, 50)",Free,1.971830985915493
2022,jp,"[40, 50)",Paid,20.451977401129945
2022,jp,"[50, 60)",Free,3.0140845070422535
2022,jp,"[50, 60)",Paid,17.796610169491526
2022,jp,"[60, 70)",Free,4.591549295774648
2022,jp,"[60, 70)",Paid,16.69496321448783
2022,jp,"[70, 80)",Free,5.661971830985915
2022,jp,"[70, 80)",Paid,14.777745069178689
2022,jp,"[80, 90)",Free,6.309859154929577
2022,jp,"[80, 90)",Paid,13.779527559055119
2022,jp,"[90, 100)",Free,7.239436619718311
2022,jp,"[90, 100)",Paid,17.8508514386377
2022,jp,"[100, 110)",Free,5.845806269415419
2022,jp,"[100, 110)",Paid,16.333333333333332
2022,jp,"[110, 120)",Free,5.903954802259888
2022,jp,"[110, 120)",Paid,20.43010752688172
2022,jp,"[120, 130)",Free,5.2824858757062145
2022,jp,"[120, 130)",Paid,40.0
2022,jp,"[130, 140)",Free,3.8700564971751414
2022,jp,"[140, 150)",Free,4.209039548022599
2022,jp,"[150, 160)",Free,4.576271186440678
2022,jp,"[160, 170)",Free,5.96045197740113
2022,jp,"[170, 180)",Free,5.395480225988701
2022,jp,"[180, 190)",Free,6.242937853107345
2022,jp,"[190, 200)",Free,5.621468926553672
2022,no,"[0, 10)",Free,0.18726591760299627
2022,no,"[0, 10)",Paid,59.394506866416975
2022,no,"[10, 20)",Free,0.2808988764044944
2022,no,"[10, 20)",Paid,70.53370786516854
2022,no,"[20, 30)",Free,0.7303370786516854
2022,no,"[20, 30)",Paid,27.977528089887638
2022,no,"[30, 40)",Free,1.9943820224719102
2022,no,"[30, 40)",Paid,21.573033707865168
2022,no,"[40, 50)",Free,1.4044943820224718
2022,no,"[40, 50)",Paid,13.735955056179774
2022,no,"[50, 60)",Free,1.6011235955056178
2022,no,"[50, 60)",Paid,12.977528089887642
2022,no,"[60, 70)",Free,2.2191011235955056
2022,no,"[60, 70)",Paid,12.47191011235955
2022,no,"[70, 80)",Free,3.8202247191011236
2022,no,"[70, 80)",Paid,15.224719101123597
2022,no,"[80, 90)",Free,5.786516853932584
2022,no,"[80, 90)",Paid,18.202247191011235
2022,no,"[90, 100)",Free,6.348314606741573
2022,no,"[90, 100)",Paid,19.62274774774775
2022,no,"[100, 110)",Free,6.629213483146068
2022,no,"[100, 110)",Paid,21.2112676056338
2022,no,"[110, 120)",Free,7.191011235955057
2022,no,"[110, 120)",Paid,20.140845070422536
2022,no,"[120, 130)",Free,8.342696629213483
2022,no,"[120, 130)",Paid,21.549295774647888
2022,no,"[130, 140)",Free,8.932584269662922
2022,no,"[130, 140)",Paid,22.0
2022,no,"[140, 150)",Free,9.550561797752808
2022,no,"[140, 150)",Paid,21.69014084507042
2022,no,"[150, 160)",Free,10.224719101123595
2022,no,"[150, 160)",Paid,22.732394366197184
2022,no,"[160, 170)",Free,10.646067415730338
2022,no,"[160, 170)",Paid,23.380281690140844
2022,no,"[170, 180)",Free,10.870786516853933
2022,no,"[170, 180)",Paid,23.32394366197183
2022,no,"[180, 190)",Free,12.528089887640451
2022,no,"[180, 190)",Paid,23.126760563380284
2022,no,"[190, 200)",Free,13.567415730337078
2022,no,"[190, 200)",Paid,24.084507042253524
2022,pl,"[0, 10)",Free,0.0
2022,pl,"[0, 10)",Paid,59.28012519561815
2022,pl,"[10, 20)",Free,0.39436619718309857
2022,pl,"[10, 20)",Paid,70.7605633802817
2022,pl,"[20, 30)",Free,1.0422535211267605
2022,pl,"[20, 30)",Paid,27.830985915492956
2022,pl,"[30, 40)",Free,1.436619718309859
2022,pl,"[30, 40)",Paid,21.69014084507042
2022,pl,"[40, 50)",Free,3.2394366197183095
2022,pl,"[40, 50)",Paid,13.492957746478872
2022,pl,"[50, 60)",Free,4.0
2022,pl,"[50, 60)",Paid,13.126760563380282
2022,pl,"[60, 70)",Free,3.971830985915493
2022,pl,"[60, 70)",Paid,12.0
2022,pl,"[70, 80)",Free,6.450704225352112
2022,pl,"[70, 80)",Paid,15.464788732394366
2022,pl,"[80, 90)",Free,5.549295774647887
2022,pl,"[80, 90)",Paid,18.253521126760564
2022,pl,"[90, 100)",Free,6.957746478873239
2022,pl,"[90, 100)",Paid,18.816901408450704
2022,pl,"[100, 110)",Free,9.661971830985916
2022,pl,"[100, 110)",Paid,21.464788732394364
2022,pl,"[110, 120)",Free,10.0
2022,pl,"[110, 120)",Paid,19.323943661971832
2022,pl,"[120, 130)",Free,12.169014084507042
2022,pl,"[120, 130)",Paid,21.91549295774648
2022,pl,"[130, 140)",Free,13.971830985915492
2022,pl,"[130, 140)",Paid,21.943661971830984
2022,pl,"[140, 150)",Free,12.338028169014084
2022,pl,"[140, 150)",Paid,21.2112676056338
2022,pl,"[150, 160)",Free,14.084507042253522
2022,pl,"[150, 160)",Paid,22.225352112676056
2022,pl,"[160, 170)",Free,13.661971830985916
2022,pl,"[160, 170)",Paid,22.95774647887324
2022,pl,"[170, 180)",Free,13.239436619718308
2022,pl,"[170, 180)",Paid,23.154929577464788
2022,pl,"[180, 190)",Free,10.450704225352112
2022,pl,"[180, 190)",Paid,23.80281690140845
2022,pl,"[190, 200)",Free,12.112676056338028
2022,pl,"[190, 200)",Paid,22.76056338028169
2022,us,"[0, 10)",Free,0.5276225946617008
2022,us,"[0, 10)",Paid,81.553698545342
2022,us,"[10, 20)",Free,0.5865921787709497
2022,us,"[10, 20)",Paid,55.79387186629526
2022,us,"[20, 30)",Free,1.0614525139664803
2022,us,"[20, 30)",Paid,35.93314763231198
2022,us,"[30, 40)",Free,1.005586592178771
2022,us,"[30, 40)",Paid,28.384401114206128
2022,us,"[40, 50)",Free,1.899441340782123
2022,us,"[40, 50)",Paid,17.74373259052925
2022,us,"[50, 60)",Free,2.5139664804469275
2022,us,"[50, 60)",Paid,15.459610027855152
2022,us,"[60, 70)",Free,2.988826815642458
2022,us,"[60, 70)",Paid,18.802228412256266
2022,us,"[70, 80)",Free,3.826815642458101
2022,us,"[70, 80)",Paid,19.38718662952646
2022,us,"[80, 90)",Free,3.7150837988826817
2022,us,"[80, 90)",Paid,22.952646239554316
2022,us,"[90, 100)",Free,2.8770949720670393
2022,us,"[90, 100)",Paid,22.813370473537606
2022,us,"[100, 110)",Free,4.060487258471016
2022,us,"[100, 110)",Paid,24.06685236768802
2022,us,"[110, 120)",Free,7.450980392156863
2022,us,"[110, 120)",Paid,23.43271106157704
2022,us,"[120, 130)",Free,9.691876750700281
2022,us,"[120, 130)",Paid,24.45378151260504
2022,us,"[130, 140)",Free,11.288515406162466
2022,us,"[130, 140)",Paid,24.313725490196077
2022,us,"[140, 150)",Free,11.5406162464986
2022,us,"[140, 150)",Paid,24.313725490196077
2022,us,"[150, 160)",Free,12.296918767507002
2022,us,"[150, 160)",Paid,25.546218487394956
2022,us,"[160, 170)",Free,11.65266106442577
2022,us,"[160, 170)",Paid,26.526610644257705
2022,us,"[170, 180)",Free,10.700280112044817
2022,us,"[170, 180)",Paid,24.6218487394958
2022,us,"[180, 190)",Free,11.820728291316525
2022,us,"[180, 190)",Paid,22.54901960784314
2022,us,"[190, 200)",Free,10.672268907563025
2022,us,"[190, 200)",Paid,23.781512605042014
2023,be,"[0, 10)",Free,0.0
2023,be,"[0, 10)",Paid,38.23439878234399
2023,be,"[10, 20)",Free,0.08219178082191782
2023,be,"[10, 20)",Paid,54.87671232876712
2023,be,"[20, 30)",Free,0.0547945205479452
2023,be,"[20, 30)",Paid,36.73972602739726
2023,be,"[30, 40)",Free,0.6027397260273972
2023,be,"[30, 40)",Paid,23.917808219178085
